name,set,number,type,rarity,image_url,international_prints
Dragonair,ASC,151,N Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_151_R_EN_LG.png,ASC-151
Mega Dragonite ex,ASC,152,N Stage 2,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_152_R_EN_LG.png,"ASC-152,ASC-271,ASC-290,ASC-295"
Rayquaza,ASC,153,N Basic,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_153_R_EN_LG.png,ASC-153
N's Reshiram,ASC,154,N Basic,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_154_R_EN_LG.png,"ASC-154,JTG-116,JTG-167"
N's Zekrom,ASC,155,N Basic,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_155_R_EN_LG.png,ASC-155
Noibat,ASC,156,N Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_156_R_EN_LG.png,ASC-156
Noivern,ASC,157,N Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_157_R_EN_LG.png,ASC-157
Dreepy,ASC,158,N Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_158_R_EN_LG.png,"ASC-158,ASC-247,PRE-71,TWM-128"
Drakloak,ASC,159,N Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_159_R_EN_LG.png,"ASC-159,ASC-248,PRE-72,TWM-129"
Dragapult ex,ASC,160,N Stage 2,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_160_R_EN_LG.png,"ASC-160,PRE-165,PRE-73,TWM-130,TWM-200"
Team Rocket's Meowth,ASC,161,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_161_R_EN_LG.png,"ASC-161,DRI-149,DRI-203"
Team Rocket's Kangaskhan ex,ASC,162,C Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_162_R_EN_LG.png,ASC-162
Larry's Dunsparce,ASC,163,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_163_R_EN_LG.png,ASC-163
Larry's Dudunsparce ex,ASC,164,C Stage 1,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_164_R_EN_LG.png,ASC-164
Skitty,ASC,165,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_165_R_EN_LG.png,ASC-165
Delcatty,ASC,166,C Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_166_R_EN_LG.png,ASC-166
Zangoose ex,ASC,167,C Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_167_R_EN_LG.png,ASC-167
Larry's Starly,ASC,168,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_168_R_EN_LG.png,ASC-168
Larry's Staravia,ASC,169,C Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_169_R_EN_LG.png,ASC-169
Larry's Staraptor,ASC,170,C Stage 2,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_170_R_EN_LG.png,"ASC-170,ASC-249"
Fan Rotom,ASC,171,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_171_R_EN_LG.png,"ASC-171,ASC-250,PRE-85,SCR-118"
Mega Audino ex,ASC,172,C Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_172_R_EN_LG.png,"ASC-172,ASC-253"
Larry's Rufflet,ASC,173,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_173_R_EN_LG.png,ASC-173
Larry's Braviary,ASC,174,C Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_174_R_EN_LG.png,ASC-174
Larry's Komala,ASC,175,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_175_R_EN_LG.png,ASC-175
Drampa,ASC,176,C Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_176_R_EN_LG.png,ASC-176
Hop's Cramorant,ASC,177,C Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_177_R_EN_LG.png,"ASC-177,JTG-138"
Terapagos,ASC,178,C Basic,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_178_R_EN_LG.png,"ASC-178,SSP-161"
Terapagos ex,ASC,179,C Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_179_R_EN_LG.png,"ASC-179,PRE-169,PRE-180,PRE-92,SCR-128,SCR-170,SCR-173,SVP-165"
Acerola's Mischief,ASC,180,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_180_R_EN_LG.png,"ASC-180,MEG-113,MEG-165,MEG-183"
Air Balloon,ASC,181,Tool,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png,"ASC-181,BLK-79,MEG-166,SSH-156,SSH-213"
Anthea & Concordia,ASC,182,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_182_R_EN_LG.png,"ASC-182,ASC-254"
Boss's Orders,ASC,183,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png,"ASC-183,ASC-256,BRS-132,MEG-114,PAL-172,PAL-248,PAL-265,RCL-154,RCL-189,RCL-200,SHF-58,SP-251"
Buddy-Buddy Poffin,ASC,184,Item,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png,"ASC-184,MEG-167,PRE-101,TEF-144,TWM-223"
Canari,ASC,185,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_185_R_EN_LG.png,"ASC-185,ASC-257,ASC-291"
Counter Gain,ASC,186,Tool,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_186_R_EN_LG.png,"ASC-186,ASC-259,LOT-170,LOT-230,SSP-169,SSP-249"
Fighting Gong,ASC,187,Item,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_187_R_EN_LG.png,"ASC-187,MEG-116,MEG-168"
Forest of Vitality,ASC,188,Stadium,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_188_R_EN_LG.png,"ASC-188,MEG-117"
Glass Trumpet,ASC,189,Item,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_189_R_EN_LG.png,"ASC-189,ASC-260,PRE-110,SCR-135"
Iris's Fighting Spirit,ASC,190,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_190_R_EN_LG.png,"ASC-190,ASC-292,JTG-149,JTG-180"
Light Ball,ASC,191,Tool,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_191_R_EN_LG.png,ASC-191
Lillie's Determination,ASC,192,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png,"ASC-192,MEG-119,MEG-169,MEG-184"
Mega Signal,ASC,193,Item,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_193_R_EN_LG.png,"ASC-193,MEG-121,MEG-171"
Mystery Garden,ASC,194,Stadium,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_194_R_EN_LG.png,"ASC-194,MEG-122,MEG-172"
N's PP Up,ASC,195,Item,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_195_R_EN_LG.png,"ASC-195,ASC-262,JTG-153"
Night Stretcher,ASC,196,Item,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png,"ASC-196,MEG-173,SFA-61,SSP-251"
Nighttime Mine,ASC,197,Stadium,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_197_R_EN_LG.png,ASC-197
Poké Pad,ASC,198,Item,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png,ASC-198
Premium Power Pro,ASC,199,Item,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_199_R_EN_LG.png,"ASC-199,MEG-124,MEG-174"
Surfer,ASC,200,Supporter,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_200_R_EN_LG.png,"ASC-200,ASC-293,SSP-187,SSP-235"
Team Rocket's Archer,ASC,201,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_201_R_EN_LG.png,"ASC-201,DRI-170,DRI-223"
Team Rocket's Ariana,ASC,202,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_202_R_EN_LG.png,"ASC-202,DRI-171,DRI-224,DRI-237"
Team Rocket's Factory,ASC,203,Stadium,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_203_R_EN_LG.png,"ASC-203,DRI-173"
Team Rocket's Giovanni,ASC,204,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_204_R_EN_LG.png,"ASC-204,DRI-174,DRI-225,DRI-238"
Team Rocket's Great Ball,ASC,205,Item,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_205_R_EN_LG.png,"ASC-205,DRI-175"
Team Rocket's Hypnotizer,ASC,206,Tool,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_206_R_EN_LG.png,ASC-206
Team Rocket's Petrel,ASC,207,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png,"ASC-207,DRI-176,DRI-226"
Team Rocket's Proton,ASC,208,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_208_R_EN_LG.png,"ASC-208,DRI-177,DRI-227"
Team Rocket's Transceiver,ASC,209,Item,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_209_R_EN_LG.png,"ASC-209,ASC-263,DRI-178"
Team Rocket's Watchtower,ASC,210,Stadium,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png,"ASC-210,DRI-180"
Thick Scale,ASC,211,Tool,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_211_R_EN_LG.png,ASC-211
Tool Scrapper,ASC,212,Item,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png,"ASC-212,DRX-116,RCL-168,RCL-208,WHT-85"
Ultra Ball,ASC,213,Item,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png,"ASC-213,ASC-264,BRS-150,BRS-186,CRZ-146,DEX-102,FCO-113,FLF-99,MEG-131,PAF-91,PLB-90,PLF-122,ROS-93,SLG-68,SLG-68a,SUM-135,SUM-161,SVI-196"
Urbain,ASC,214,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_214_R_EN_LG.png,ASC-214
Waitress,ASC,215,Supporter,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_215_R_EN_LG.png,ASC-215
Prism Energy,ASC,216,Special Energy,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_216_R_EN_LG.png,"ASC-216,BLK-86,NXD-93"
Team Rocket's Energy,ASC,217,Special Energy,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_217_R_EN_LG.png,"ASC-217,DRI-182"
Erika's Tangela,ASC,218,G Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_218_R_EN_LG.png,"ASC-218,ASC-7"
Beautifly,ASC,219,G Stage 2,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_219_R_EN_LG.png,"ASC-13,ASC-219"
Dustox,ASC,220,G Stage 2,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_220_R_EN_LG.png,"ASC-15,ASC-220"
Budew,ASC,221,G Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_221_R_EN_LG.png,"ASC-16,ASC-221,PRE-4"
Ethan's Magcargo,ASC,222,R Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_222_R_EN_LG.png,"ASC-222,ASC-24,DRI-36"
Numel,ASC,223,R Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_223_R_EN_LG.png,"ASC-223,ASC-27"
Salazzle,ASC,224,R Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_224_R_EN_LG.png,"ASC-224,ASC-35,SCR-24"
Scorbunny,ASC,225,R Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_225_R_EN_LG.png,"ASC-225,ASC-36,SCR-26"
Psyduck,ASC,226,W Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_226_R_EN_LG.png,"ASC-226,ASC-39,MEP-7"
Snorunt,ASC,227,W Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_227_R_EN_LG.png,"ASC-227,ASC-46"
Weavile,ASC,228,W Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_228_R_EN_LG.png,"ASC-228,ASC-45,SFA-14"
Heliolisk,ASC,229,L Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_229_R_EN_LG.png,"ASC-229,ASC-64"
Vikavolt,ASC,230,L Stage 2,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_230_R_EN_LG.png,"ASC-230,ASC-66,SCR-53"
Iono's Wattrel,ASC,231,L Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_231_R_EN_LG.png,"ASC-231,ASC-71,JTG-54"
Marill,ASC,232,P Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_232_R_EN_LG.png,"ASC-232,ASC-83"
Misdreavus,ASC,233,P Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_233_R_EN_LG.png,"ASC-233,ASC-85"
Banette,ASC,234,P Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_234_R_EN_LG.png,"ASC-234,ASC-91,JTG-60"
Togekiss,ASC,235,P Stage 2,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_235_R_EN_LG.png,"ASC-235,ASC-82,SSP-72"
Slurpuff,ASC,236,P Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_236_R_EN_LG.png,"ASC-236,ASC-94"
Hop's Trevenant,ASC,237,P Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_237_R_EN_LG.png,"ASC-237,ASC-96"
Team Rocket's Mimikyu,ASC,238,P Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_238_R_EN_LG.png,"ASC-238,ASC-97,DRI-87"
Team Rocket's Dugtrio,ASC,239,F Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_239_R_EN_LG.png,"ASC-101,ASC-239"
Hitmontop,ASC,240,F Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_240_R_EN_LG.png,"ASC-102,ASC-240"
Medicham,ASC,241,F Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_241_R_EN_LG.png,"ASC-104,ASC-241"
Carbink,ASC,242,F Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_242_R_EN_LG.png,"ASC-117,ASC-242"
Mightyena,ASC,243,D Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_243_R_EN_LG.png,"ASC-129,ASC-243,TEF-106"
Cynthia's Spiritomb,ASC,244,D Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_244_R_EN_LG.png,"ASC-133,ASC-244,DRI-129"
Galarian Obstagoon,ASC,245,D Stage 2,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_245_R_EN_LG.png,"ASC-132,ASC-245"
Mawile,ASC,246,M Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_246_R_EN_LG.png,"ASC-144,ASC-246"
Dreepy,ASC,247,N Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_247_R_EN_LG.png,"ASC-158,ASC-247,PRE-71,TWM-128"
Drakloak,ASC,248,N Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_248_R_EN_LG.png,"ASC-159,ASC-248,PRE-72,TWM-129"
Larry's Staraptor,ASC,249,C Stage 2,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_249_R_EN_LG.png,"ASC-170,ASC-249"
Fan Rotom,ASC,250,C Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_250_R_EN_LG.png,"ASC-171,ASC-250,PRE-85,SCR-118"
Sprigatito ex,ASC,251,G Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_251_R_EN_LG.png,"ASC-251,SVP-87"
Stunfisk ex,ASC,252,F Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_252_R_EN_LG.png,"ASC-114,ASC-252"
Mega Audino ex,ASC,253,C Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_253_R_EN_LG.png,"ASC-172,ASC-253"
Anthea & Concordia,ASC,254,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_254_R_EN_LG.png,"ASC-182,ASC-254"
Black Belt's Training,ASC,255,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_255_R_EN_LG.png,"ASC-255,JTG-143,JTG-144,JTG-145,PRE-96,PRE-97,PRE-98,PRE-99"
Boss's Orders,ASC,256,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_256_R_EN_LG.png,"ASC-183,ASC-256,BRS-132,MEG-114,PAL-172,PAL-248,PAL-265,RCL-154,RCL-189,RCL-200,SHF-58,SP-251"
Canari,ASC,257,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_257_R_EN_LG.png,"ASC-185,ASC-257,ASC-291"
Cheren,ASC,258,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_258_R_EN_LG.png,"ASC-258,BCR-148,DEX-91,EPO-91,WHT-81"
Counter Gain,ASC,259,Tool,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_259_R_EN_LG.png,"ASC-186,ASC-259,LOT-170,LOT-230,SSP-169,SSP-249"
Glass Trumpet,ASC,260,Item,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_260_R_EN_LG.png,"ASC-189,ASC-260,PRE-110,SCR-135"
Jamming Tower,ASC,261,Stadium,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_261_R_EN_LG.png,"ASC-261,DRI-243,TWM-153"
N's PP Up,ASC,262,Item,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_262_R_EN_LG.png,"ASC-195,ASC-262,JTG-153"
Team Rocket's Transceiver,ASC,263,Item,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_263_R_EN_LG.png,"ASC-209,ASC-263,DRI-178"
Ultra Ball,ASC,264,Item,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_264_R_EN_LG.png,"ASC-213,ASC-264,BRS-150,BRS-186,CRZ-146,DEX-102,FCO-113,FLF-99,MEG-131,PAF-91,PLB-90,PLF-122,ROS-93,SLG-68,SLG-68a,SUM-135,SUM-161,SVI-196"
Mega Froslass ex,ASC,265,W Stage 1,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_265_R_EN_LG.png,"ASC-265,ASC-275,ASC-47"
Mega Eelektross ex,ASC,266,L Stage 2,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_266_R_EN_LG.png,"ASC-266,ASC-278,ASC-61"
Mega Diancie ex,ASC,267,P Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_267_R_EN_LG.png,"ASC-267,ASC-282,PFL-41"
Mega Hawlucha ex,ASC,268,F Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_268_R_EN_LG.png,"ASC-116,ASC-268,ASC-283"
Mega Gengar ex,ASC,269,D Stage 2,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_269_R_EN_LG.png,"ASC-125,ASC-269,ASC-284,PFL-56"
Mega Scrafty ex,ASC,270,D Stage 1,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_270_R_EN_LG.png,"ASC-135,ASC-270,ASC-285"
Mega Dragonite ex,ASC,271,N Stage 2,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_271_R_EN_LG.png,"ASC-152,ASC-271,ASC-290,ASC-295"
Mega Meganium ex,ASC,272,G Stage 2,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_272_R_EN_LG.png,"ASC-10,ASC-272"
Mega Emboar ex,ASC,273,R Stage 2,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_273_R_EN_LG.png,"ASC-273,ASC-31"
Mega Feraligatr ex,ASC,274,W Stage 2,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_274_R_EN_LG.png,"ASC-274,ASC-43"
Mega Froslass ex,ASC,275,W Stage 1,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_275_R_EN_LG.png,"ASC-265,ASC-275,ASC-47"
Pikachu ex,ASC,276,L Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_276_R_EN_LG.png,"ASC-276,SVP-106"
Pikachu ex,ASC,277,L Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_277_R_EN_LG.png,"ASC-277,ASC-57,PRE-179,SSP-219,SSP-238,SSP-247,SSP-57"
Mega Eelektross ex,ASC,278,L Stage 2,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_278_R_EN_LG.png,"ASC-266,ASC-278,ASC-61"
Iono's Bellibolt ex,ASC,279,L Stage 1,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_279_R_EN_LG.png,"ASC-279,ASC-70,JTG-172,JTG-183,JTG-188,JTG-53,SVP-194"
Lillie's Clefairy ex,ASC,280,P Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_280_R_EN_LG.png,"ASC-280,ASC-76,JTG-173,JTG-184,JTG-56,SVP-195"
Team Rocket's Mewtwo ex,ASC,281,P Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_281_R_EN_LG.png,"ASC-281,ASC-79,DRI-213,DRI-231,DRI-240,DRI-81,SVP-205,SVP-216"
Mega Diancie ex,ASC,282,P Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_282_R_EN_LG.png,"ASC-267,ASC-282,PFL-41"
Mega Hawlucha ex,ASC,283,F Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_283_R_EN_LG.png,"ASC-116,ASC-268,ASC-283"
Mega Gengar ex,ASC,284,D Stage 2,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_284_R_EN_LG.png,"ASC-125,ASC-269,ASC-284,PFL-56"
Mega Scrafty ex,ASC,285,D Stage 1,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_285_R_EN_LG.png,"ASC-135,ASC-270,ASC-285"
N's Zoroark ex,ASC,286,D Stage 1,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_286_R_EN_LG.png,"ASC-137,ASC-286,JTG-175,JTG-185,JTG-189,JTG-98"
