tournament_id;date;archetype_id;group;set;number;card;copies_total;lists_with_card;lists_total;avg_count;inclusion_rate
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;MEG;114;Boss's Orders;3;1;1;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;DRI;176;Team Rocket's Petrel;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;POR;76;Judge;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;POR;81;Poké Pad;4;1;1;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;ASC;196;Night Stretcher;3;1;1;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;MEG;115;Energy Switch;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;DRI;164;Energy Recycler;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;SVI;186;Pokégear 3.0;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;TWM;163;Secret Box;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;TEF;144;Buddy-Buddy Poffin;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;MEG;131;Ultra Ball;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;CRI;82;Special Red Card;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;ASC;181;Air Balloon;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;DRI;180;Team Rocket's Watchtower;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;trainer;POR;77;Lumiose City;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;toxtricity-box;energy;MEE;7;Darkness Energy;10;1;1;10.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;pokemon;JTG;120;Dunsparce;1;1;8;0.125;0.125
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;pokemon;TEF;128;Dunsparce;1;1;8;0.125;0.125
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;pokemon;JTG;121;Dudunsparce ex;1;1;8;0.125;0.125
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;pokemon;TEF;129;Dudunsparce;1;1;8;0.125;0.125
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;pokemon;TWM;95;Munkidori;9;6;8;1.125;0.75
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;pokemon;POR;62;Meowth ex;6;6;8;0.75;0.75
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;pokemon;MEG;88;Yveltal;1;1;8;0.125;0.125
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;pokemon;PFL;14;Moltres;4;4;8;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;trainer;MEG;127;Risky Ruins;5;3;8;0.625;0.375
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;energy;MEE;7;Darkness Energy;11;6;8;1.375;0.75
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;pokemon;DRI;32;Ethan's Cyndaquil;4;1;1;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;pokemon;DRI;33;Ethan's Quilava;4;1;1;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;pokemon;DRI;34;Ethan's Typhlosion;3;1;1;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;pokemon;PBL;66;Pikipek;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;pokemon;PBL;67;Trumbeak;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;pokemon;PBL;68;Toucannon;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;pokemon;ASC;142;Fezandipiti ex;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;pokemon;SSP;21;Victini;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;pokemon;DRI;10;Shaymin;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;pokemon;ASC;39;Psyduck;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;DRI;165;Ethan's Adventure;4;1;1;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;MEG;119;Lillie's Determination;3;1;1;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;MEG;114;Boss's Orders;3;1;1;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;TWM;155;Lana's Aid;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;TWM;154;Kieran;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;SFA;64;Xerosic's Machinations;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;TEF;144;Buddy-Buddy Poffin;3;1;1;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;MEG;131;Ultra Ball;3;1;1;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;POR;81;Poké Pad;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;MEG;125;Rare Candy;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;ASC;196;Night Stretcher;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;TWM;163;Secret Box;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;CRI;82;Special Red Card;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;DRI;168;Sacred Ash;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;JTG;156;Redeemable Ticket;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;WHT;80;Brave Bangle;2;1;1;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;PFL;85;Battle Cage;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;trainer;SSP;177;Gravity Mountain;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;energy;MEE;2;Fire Energy;5;1;1;5.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;ethan-typhlosion;energy;CRI;86;Nitro Fire Energy;1;1;1;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;ASC;46;Snorunt;4;3;4;1.0;0.75
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;ASC;47;Mega Froslass ex;4;3;4;1.0;0.75
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;CRI;20;Froakie;11;4;4;2.75;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;CRI;21;Frogadier;8;4;4;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;TWM;106;Greninja ex;8;4;4;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;POR;20;Staryu;5;4;4;1.25;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;POR;21;Mega Starmie ex;5;4;4;1.25;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;PRE;35;Duskull;8;4;4;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;PRE;36;Dusclops;8;4;4;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;PRE;37;Dusknoir;8;4;4;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;POR;62;Meowth ex;8;4;4;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;ASC;142;Fezandipiti ex;4;4;4;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;ASC;16;Budew;4;4;4;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;MEG;119;Lillie's Determination;15;4;4;3.75;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;WHT;84;Hilda;9;4;4;2.25;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;MEG;114;Boss's Orders;8;4;4;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;MEG;132;Wally's Compassion;1;1;4;0.25;0.25
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;POR;76;Judge;1;1;4;0.25;0.25
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;SFA;57;Colress's Tenacity;7;4;4;1.75;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;DRI;176;Team Rocket's Petrel;2;2;4;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;POR;81;Poké Pad;12;4;4;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;TEF;144;Buddy-Buddy Poffin;15;4;4;3.75;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;MEG;131;Ultra Ball;15;4;4;3.75;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;MEG;125;Rare Candy;10;4;4;2.5;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;CRI;82;Special Red Card;2;2;4;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;ASC;196;Night Stretcher;7;4;4;1.75;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;MEG;130;Switch;2;2;4;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;ASC;181;Air Balloon;2;2;4;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;MEG;129;Surfing Beach;1;1;4;0.25;0.25
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;DRI;180;Team Rocket's Watchtower;1;1;4;0.25;0.25
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;SCR;136;Grand Tree;4;4;4;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;energy;MEE;3;Water Energy;21;4;4;5.25;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;energy;WHT;86;Ignition Energy;12;4;4;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;energy;CRI;84;Bubbly Water Energy;2;2;4;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;pokemon;MEG;54;Abra;20;5;5;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;pokemon;MEG;55;Kadabra;20;5;5;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;pokemon;MEG;56;Alakazam;16;5;5;3.2;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;pokemon;JTG;120;Dunsparce;14;5;5;2.8;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;pokemon;TEF;129;Dudunsparce;14;5;5;2.8;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;pokemon;PFL;83;Buneary;1;1;5;0.2;0.2
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;pokemon;PFL;84;Mega Lopunny ex;1;1;5;0.2;0.2
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;pokemon;DRI;10;Shaymin;4;4;5;0.8;0.8
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;pokemon;ASC;142;Fezandipiti ex;5;5;5;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;pokemon;SFA;40;Genesect;7;5;5;1.4;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;pokemon;ASC;39;Psyduck;3;3;5;0.6;0.6
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;PFL;87;Dawn;18;5;5;3.6;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;WHT;84;Hilda;15;5;5;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;MEG;114;Boss's Orders;10;5;5;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;TEF;146;Eri;5;5;5;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;TWM;155;Lana's Aid;7;5;5;1.4;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;POR;81;Poké Pad;19;5;5;3.8;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;TEF;144;Buddy-Buddy Poffin;20;5;5;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;MEG;125;Rare Candy;14;5;5;2.8;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;TWM;148;Enhanced Hammer;6;4;5;1.2;0.8
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;MEG;130;Switch;1;1;5;0.2;0.2
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;CRI;82;Special Red Card;2;2;5;0.4;0.4
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;DRI;168;Sacred Ash;5;5;5;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;TWM;150;Handheld Fan;3;2;5;0.6;0.4
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;ASC;181;Air Balloon;10;5;5;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;trainer;PFL;85;Battle Cage;12;4;5;2.4;0.8
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;energy;POR;88;Telepathic Psychic Energy;20;5;5;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;energy;MEE;5;Psychic Energy;5;5;5;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dudunsparce;energy;SSP;191;Enriching Energy;5;5;5;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;dragapult-dusknoir;trainer;PFL;87;Dawn;4;4;8;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;pokemon;CRI;20;Froakie;8;2;2;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;pokemon;CRI;21;Frogadier;5;2;2;2.5;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;pokemon;CRI;22;Mega Greninja ex;4;2;2;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;pokemon;TWM;106;Greninja ex;4;2;2;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;pokemon;JTG;120;Dunsparce;3;2;2;1.5;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;pokemon;TEF;129;Dudunsparce;3;2;2;1.5;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;pokemon;JTG;121;Dudunsparce ex;1;1;2;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;pokemon;ASC;16;Budew;2;2;2;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;pokemon;ASC;142;Fezandipiti ex;2;2;2;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;pokemon;POR;62;Meowth ex;2;2;2;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;MEG;119;Lillie's Determination;8;2;2;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;MEG;114;Boss's Orders;4;2;2;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;WHT;84;Hilda;4;2;2;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;MEG;132;Wally's Compassion;1;1;2;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;DRI;176;Team Rocket's Petrel;1;1;2;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;TEF;144;Buddy-Buddy Poffin;8;2;2;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;POR;81;Poké Pad;7;2;2;3.5;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;MEG;131;Ultra Ball;6;2;2;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;MEG;125;Rare Candy;5;2;2;2.5;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;CRI;82;Special Red Card;2;2;2;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;MEG;130;Switch;2;2;2;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;ASC;196;Night Stretcher;3;2;2;1.5;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;SVI;171;Energy Retrieval;2;2;2;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;ASC;181;Air Balloon;2;2;2;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;trainer;MEG;129;Surfing Beach;5;2;2;2.5;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;energy;MEE;3;Water Energy;14;2;2;7.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;energy;TEF;162;Neo Upper Energy;1;1;2;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;mega-greninja-ex;energy;WHT;86;Ignition Energy;3;2;2;1.5;1.0
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;pokemon;SSP;76;Latias ex;2;2;4;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;greninja-ex;trainer;SSP;187;Surfer;2;2;4;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;pokemon;MEG;104;Mega Kangaskhan ex;21;6;6;3.5;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;pokemon;POR;62;Meowth ex;17;6;6;2.8333;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;pokemon;JTG;56;Lillie's Clefairy ex;11;6;6;1.8333;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;pokemon;SSP;76;Latias ex;12;6;6;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;pokemon;TWM;25;Teal Mask Ogerpon ex;14;6;6;2.3333;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;pokemon;SSP;56;Chien-Pao;6;6;6;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;pokemon;TEF;123;Raging Bolt ex;6;6;6;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;pokemon;TEF;25;Iron Leaves ex;6;6;6;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;pokemon;TEF;81;Iron Crown ex;4;4;6;0.6667;0.6667
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;pokemon;TWM;64;Wellspring Mask Ogerpon ex;6;6;6;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;pokemon;ASC;142;Fezandipiti ex;6;6;6;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;pokemon;SSP;111;Passimian;3;3;6;0.5;0.5
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;trainer;SCR;133;Crispin;24;6;6;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;trainer;MEG;114;Boss's Orders;13;6;6;2.1667;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;trainer;SSP;170;Cyrano;11;6;6;1.8333;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;trainer;TEF;145;Ciphermaniac's Codebreaking;5;5;6;0.8333;0.8333
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;trainer;MEG;115;Energy Switch;24;6;6;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;trainer;MEG;131;Ultra Ball;24;6;6;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;trainer;SCR;135;Glass Trumpet;9;5;6;1.5;0.8333
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;trainer;ASC;196;Night Stretcher;12;6;6;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;trainer;TEF;157;Prime Catcher;4;4;6;0.6667;0.6667
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;trainer;CRI;82;Special Red Card;6;6;6;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;trainer;SCR;131;Area Zero Underdepths;22;6;6;3.6667;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;trainer;TWM;153;Jamming Tower;1;1;6;0.1667;0.1667
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;energy;MEE;1;Grass Energy;38;6;6;6.3333;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;energy;MEE;5;Psychic Energy;12;6;6;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;energy;MEE;4;Lightning Energy;11;6;6;1.8333;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;energy;MEE;6;Fighting Energy;12;6;6;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;basic-box-m;energy;MEE;3;Water Energy;7;6;6;1.1667;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;pokemon;TWM;80;Abra;6;3;3;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;pokemon;MEG;54;Abra;6;3;3;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;pokemon;MEG;55;Kadabra;11;3;3;3.6667;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;pokemon;MEG;56;Alakazam;9;3;3;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;pokemon;PRE;35;Duskull;11;3;3;3.6667;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;pokemon;PRE;36;Dusclops;6;3;3;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;pokemon;PRE;37;Dusknoir;6;3;3;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;pokemon;ASC;142;Fezandipiti ex;3;3;3;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;pokemon;ASC;16;Budew;4;3;3;1.3333;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;pokemon;CRI;70;Patrat;3;3;3;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;pokemon;TEF;78;Flutter Mane;1;1;3;0.3333;0.3333
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;pokemon;DRI;10;Shaymin;3;3;3;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;PFL;87;Dawn;7;3;3;2.3333;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;WHT;84;Hilda;11;3;3;3.6667;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;PBL;78;Gwynn;10;3;3;3.3333;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;MEG;114;Boss's Orders;4;3;3;1.3333;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;POR;76;Judge;1;1;3;0.3333;0.3333
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;MEG;125;Rare Candy;12;3;3;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;POR;81;Poké Pad;12;3;3;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;TEF;144;Buddy-Buddy Poffin;9;3;3;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;MEG;128;Strange Timepiece;9;3;3;3.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;TWM;148;Enhanced Hammer;4;2;3;1.3333;0.6667
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;ASC;196;Night Stretcher;6;3;3;2.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;TEF;157;Prime Catcher;3;3;3;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;CRI;82;Special Red Card;5;3;3;1.6667;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;trainer;DRI;168;Sacred Ash;3;3;3;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;energy;POR;88;Telepathic Psychic Energy;12;3;3;4.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;alakazam-dusknoir;energy;MEE;5;Psychic Energy;3;3;3;1.0;1.0
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;pokemon;JTG;97;N's Zorua;27;7;7;3.8571;1.0
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;pokemon;JTG;98;N's Zoroark ex;27;7;7;3.8571;1.0
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;pokemon;ASC;155;N's Zekrom;11;6;7;1.5714;0.8571
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;pokemon;JTG;26;N's Darumaka;4;4;7;0.5714;0.5714
6a9ee909a4272c53be649d1f;2026-09-08;n-zoroark;pokemon;JTG;27;N's Darmanitan;4;4;7;0.5714;0.5714
